index,month,day,TIME,TOTAL_FP_IDEX,clustering,score
672,4,23,8,-0.10682801698790356,6,9.0
982,6,26,2,-0.10627505120598256,6,9.0
416,3,12,9,-0.1057357491852285,6,9.0
1248,8,27,8,-0.10546811734670754,6,9.0
636,4,18,11,-0.10384059096293631,6,9.0
1364,9,18,8,-0.10358258823274603,6,9.0
1412,9,28,6,-0.10318824050933048,6,9.0
793,5,16,9,-0.10180479118527574,6,9.0
1375,9,20,13,-0.09982579902266174,6,9.0
1429,10,4,12,-0.0989600912813996,6,9.0
1111,7,25,9,-0.09801523199936334,6,9.0
545,4,2,12,-0.09769960221156988,6,9.0
738,5,5,13,-0.09753338091802434,6,9.0
1098,7,22,7,-0.09729444893377306,6,9.0
398,3,10,9,-0.09686646474316893,6,9.0
1221,8,22,11,-0.09674321249358862,6,9.0
1913,12,29,7,-0.09611829739757845,6,9.0
1718,11,29,9,-0.09518057761581991,6,9.0
80,1,15,7,-0.09462499165203316,6,9.0
1005,7,2,9,-0.0940201615894172,6,9.0
602,4,12,16,-0.09292582517739724,6,9.0
1413,9,28,8,-0.09099260151208631,6,9.0
795,5,16,15,-0.08812231222149439,6,9.0
1327,9,12,9,-0.08757490016338801,6,9.0
1022,7,4,11,-0.08710042065954694,6,9.0
1140,8,2,12,-0.08613530752161926,6,9.0
277,2,21,8,-0.08549501083938753,6,9.0
374,3,7,12,-0.08446359156188081,6,9.0
1550,11,1,13,-0.08367858095786833,6,9.0
328,3,1,14,-0.08237831328457489,6,9.0
960,6,20,15,-0.08226712365890067,6,9.0
1053,7,11,10,-0.0816549067608964,6,9.0
1061,7,13,7,-0.08125222611206127,6,9.0
700,4,27,8,-0.0804788530894152,6,9.0
316,2,27,9,-0.07974233895757557,6,9.0
1863,12,22,7,-0.0793831248061354,6,9.0
688,4,25,9,-0.07750712601119569,6,9.0
1049,7,10,6,-0.07703935639734913,6,9.0
31,1,7,1,-0.07535617940771343,6,9.0
923,6,12,8,-0.0743349029589785,6,9.0
1784,12,9,8,-0.07408978599834096,6,9.0
451,3,17,12,-0.07368415435963216,6,9.0
1481,10,17,10,-0.07253725111526653,6,9.0
864,5,30,13,-0.0718539836404566,6,9.0
127,1,24,13,-0.07080785107613075,6,9.0
180,2,3,9,-0.06864042301799013,6,9.0
327,3,1,12,-0.06801740634725753,6,9.0
1164,8,8,15,-0.0651965469698396,6,9.0
129,1,24,22,-0.06474449707658875,6,9.0
846,5,27,8,-0.06339301397088971,6,9.0
991,6,27,10,-0.061457698664960966,6,9.0
961,6,20,18,-0.0609119098929935,6,9.0
599,4,11,17,-0.06014953929110202,6,9.0
1104,7,23,8,-0.05775142112889512,6,9.0
1408,9,27,12,-0.05736549953539929,6,9.0
1255,8,29,11,-0.057098850732350374,6,9.0
1719,11,29,12,-0.056735331823471236,6,9.0
1869,12,23,7,-0.05517725254029089,11,10.0
1079,7,17,8,-0.054586708398569966,11,10.0
469,3,20,14,-0.05390046980071179,11,10.0
1190,8,14,12,-0.051678388839306345,11,10.0
751,5,9,14,-0.05118580504491681,11,10.0
1917,12,30,7,-0.05031997831569789,11,10.0
803,5,17,15,-0.0497005809831315,11,10.0
1628,11,14,16,-0.049568484409622526,11,10.0
563,4,4,15,-0.047983003918906995,11,10.0
1652,11,19,8,-0.04702103472596196,11,10.0
1119,7,26,13,-0.04616803487223702,11,10.0
838,5,25,10,-0.04596703118191157,11,10.0
1467,10,14,8,-0.045594222802569716,11,10.0
458,3,18,11,-0.045463029835844215,11,10.0
1329,9,12,13,-0.044043575988187963,11,10.0
1139,8,1,12,-0.04393255139871111,11,10.0
1054,7,11,11,-0.040401480916695424,11,10.0
554,4,3,15,-0.04035782768064315,11,10.0
750,5,9,11,-0.039456888709212316,11,10.0
1760,12,6,10,-0.03913899674560273,11,10.0
375,3,7,13,-0.0382272322887644,11,10.0
1777,12,8,10,-0.03770553287015315,11,10.0
916,6,11,9,-0.0372383607782711,11,10.0
54,1,11,9,-0.036832720375503,11,10.0
216,2,8,11,-0.03667079567413714,11,10.0
338,3,2,14,-0.03659903146431859,11,10.0
171,2,2,11,-0.03657252367582054,11,10.0
1648,11,18,8,-0.03534369100919012,11,10.0
902,6,8,8,-0.03476952153769135,11,10.0
47,1,9,9,-0.03467013952021535,11,10.0
747,5,8,10,-0.03210590871514874,11,10.0
345,3,3,10,-0.03200587802106457,11,10.0
66,1,13,9,-0.03183408898271972,11,10.0
683,4,24,15,-0.029112310424499847,11,10.0
617,4,15,12,-0.027631252104829196,11,10.0
821,5,21,14,-0.027511927279505844,11,10.0
1507,10,23,8,-0.026600109664747285,11,10.0
210,2,7,9,-0.02642259226380724,11,10.0
352,3,4,12,-0.02624144712387486,11,10.0
134,1,25,22,-0.025301551576050775,11,10.0
123,1,23,8,-0.024144187051687596,11,10.0
128,1,24,21,-0.023834279144014228,11,10.0
778,5,14,9,-0.023663241464537053,11,10.0
767,5,12,10,-0.022481146117325317,11,10.0
362,3,5,14,-0.021690788020194442,11,10.0
917,6,11,14,-0.021547484032695092,11,10.0
1684,11,25,8,-0.021500862646983587,11,10.0
1720,11,29,13,-0.018964520995268568,11,10.0
847,5,27,9,-0.017027809839308287,11,10.0
822,5,21,15,-0.013809172471672293,11,10.0
1303,9,9,9,-0.013205884837060923,11,10.0
255,2,16,9,-0.012955650168193337,11,10.0
1694,11,26,9,-0.011418192781329023,11,10.0
865,5,30,17,-0.011171955998672328,11,10.0
655,4,21,9,-0.010128929633889039,11,10.0
1512,10,24,16,-0.010002214315390334,11,10.0
1404,9,26,11,-0.008398738556570598,11,10.0
463,3,19,10,-0.005564793740886191,11,10.0
875,6,2,12,-0.005376222329862312,11,10.0
500,3,25,10,-0.005301839427227544,11,10.0
895,6,7,17,-0.004965313761243649,11,10.0
143,1,26,17,-0.004356896803312345,11,10.0
896,6,7,18,-0.003177918461494682,11,10.0
426,3,13,12,-0.0031635120176193737,11,10.0
787,5,15,8,-0.0030836033272439362,11,10.0
1108,7,24,9,-0.0024097581993076963,11,10.0
1573,11,5,8,-0.001575868581149127,11,10.0
1707,11,28,13,0.0006036257449093922,11,10.0
1328,9,12,12,0.0015436700602619985,11,10.0
407,3,11,15,0.0021666882711239097,11,10.0
408,3,11,16,0.0023522612742863085,11,10.0
1162,8,8,11,0.0044480584384561875,11,10.0
1222,8,22,17,0.005459525258592153,11,10.0
278,2,21,9,0.006811315434711632,11,10.0
1163,8,8,13,0.007326802813532324,11,10.0
701,4,27,9,0.007596931372973544,11,10.0
1270,9,2,9,0.008290316903183586,11,10.0
1243,8,26,9,0.008537013973549114,11,10.0
906,6,9,12,0.009229378616848945,11,10.0
4,1,1,18,0.019376296346416428,17,11.0
1752,12,5,12,0.02059186623046413,17,11.0
1216,8,21,9,0.02117874301258465,17,11.0
1152,8,5,14,0.02343893965291039,17,11.0
427,3,13,16,0.023562423022750627,17,11.0
768,5,12,13,0.023906605142943085,17,11.0
1620,11,13,9,0.025226099675634963,17,11.0
1151,8,5,11,0.02620200369133203,17,11.0
1159,8,7,12,0.02713217300016856,17,11.0
1167,8,9,13,0.02903994426316914,17,11.0
1484,10,17,19,0.029656241620231668,17,11.0
1483,10,17,14,0.03007786499582097,17,11.0
521,3,28,16,0.031140312717025557,17,11.0
172,2,2,16,0.03459514155227745,17,11.0
850,5,28,10,0.035495868803565825,17,11.0
1823,12,15,8,0.03584453100005551,17,11.0
707,4,28,13,0.036033530417450006,17,11.0
1588,11,7,12,0.036821945475904415,17,11.0
1523,10,26,14,0.03720196222128875,17,11.0
716,4,29,13,0.03807852705458353,17,11.0
1191,8,14,16,0.03920613808295772,17,11.0
674,4,23,13,0.03976986179837629,17,11.0
1,1,1,15,0.04010980103281372,17,11.0
546,4,2,14,0.040833044982264574,17,11.0
1208,8,19,9,0.04330684053691322,17,11.0
292,2,23,13,0.04358134467613481,17,11.0
1567,11,4,14,0.04454576105451242,17,11.0
1489,10,20,8,0.04486930507585779,17,11.0
442,3,15,17,0.045910748612593845,17,11.0
820,5,21,12,0.04604408972980781,17,11.0
392,3,9,13,0.04629628263137236,17,11.0
13,1,3,10,0.04692397141750736,17,11.0
2,1,1,16,0.04839234025499967,17,11.0
533,3,30,9,0.04880066694402835,17,11.0
553,4,3,12,0.049667884929188014,17,11.0
19,1,4,16,0.050961411711890316,17,11.0
857,5,29,17,0.051132662861093456,17,11.0
263,2,18,15,0.05144575299118717,17,11.0
779,5,14,15,0.051698166327488866,17,11.0
354,3,4,15,0.0520678114674504,17,11.0
752,5,9,17,0.053468364788897424,17,11.0
159,1,29,16,0.05675759162954537,17,11.0
1069,7,15,14,0.057450838019362384,17,11.0
1230,8,24,9,0.05746759379009568,17,11.0
391,3,9,12,0.05930526890926092,17,11.0
534,3,30,11,0.061457559787132916,17,11.0
656,4,21,13,0.06414912604138003,17,11.0
3,1,1,17,0.06475606904239505,17,11.0
1575,11,5,12,0.06687469555337795,17,11.0
261,2,17,9,0.07205763082600361,17,11.0
441,3,15,16,0.072119401328412,17,11.0
907,6,9,13,0.07350659707727088,17,11.0
399,3,10,12,0.0741300949076554,17,11.0
918,6,11,15,0.07441192293662738,17,11.0
927,6,13,22,0.0745880197024829,17,11.0
1002,7,1,11,0.07567967540183856,17,11.0
285,2,22,13,0.07616124320576677,17,11.0
293,2,23,16,0.07645044503116077,17,11.0
647,4,20,11,0.07757540891365386,17,11.0
291,2,23,12,0.0784117270741734,17,11.0
578,4,7,15,0.07887112932526272,17,11.0
606,4,13,13,0.07979798417016064,17,11.0
223,2,10,12,0.07998558680493313,17,11.0
744,5,7,16,0.08010718097605234,17,11.0
95,1,18,14,0.0802077280368017,17,11.0
851,5,28,16,0.08025803520928532,17,11.0
1145,8,4,11,0.08039492742781973,17,11.0
27,1,6,13,0.0822044378367008,17,11.0
1263,8,30,17,0.08285716445666028,1,12.0
1409,9,27,16,0.08397491740092915,1,12.0
353,3,4,14,0.08445987097173728,1,12.0
911,6,10,11,0.08503038511347803,1,12.0
363,3,5,16,0.0851819081939452,1,12.0
827,5,22,11,0.08557223770016195,1,12.0
682,4,24,12,0.08669777199182922,1,12.0
992,6,27,18,0.08687501358101428,1,12.0
1236,8,25,17,0.08772679468980632,1,12.0
769,5,12,15,0.08864245496900303,1,12.0
733,5,4,18,0.08913262432429973,1,12.0
1271,9,2,13,0.09019452874678124,1,12.0
951,6,18,11,0.09064863571178246,1,12.0
103,1,19,16,0.09155537205375502,1,12.0
1007,7,2,15,0.09188684919008817,1,12.0
945,6,17,11,0.09262419606174349,1,12.0
1839,12,18,11,0.09289016356638202,1,12.0
1289,9,6,23,0.09309713705123336,1,12.0
1080,7,17,13,0.09336671484105978,1,12.0
38,1,8,10,0.09393741154604685,1,12.0
1423,10,2,17,0.09410709637321639,1,12.0
1141,8,2,16,0.09533986205566003,1,12.0
1832,12,17,10,0.09584659739613777,1,12.0
1835,12,17,15,0.09606082933346255,1,12.0
496,3,24,13,0.09612548637310353,1,12.0
194,2,5,12,0.09626392762155185,1,12.0
1200,8,17,12,0.09630804070301051,1,12.0
252,2,15,16,0.09647037543915035,1,12.0
471,3,20,18,0.09742141350617306,1,12.0
673,4,23,11,0.10201411736852802,1,12.0
1297,9,8,11,0.10204829571876628,1,12.0
572,4,6,12,0.10343770113331434,1,12.0
470,3,20,16,0.10429258044806511,1,12.0
642,4,19,16,0.1044451774686709,1,12.0
1602,11,9,15,0.10588847351024899,1,12.0
579,4,7,16,0.10603492719785562,1,12.0
1898,12,27,14,0.10607316709094614,1,12.0
1024,7,4,23,0.10691517855895659,1,12.0
312,2,26,15,0.10802564319808716,1,12.0
529,3,29,18,0.1091023351870889,1,12.0
1589,11,7,19,0.1094543247109934,1,12.0
1304,9,9,12,0.10975816636272923,1,12.0
788,5,15,12,0.11304252308891412,1,12.0
1315,9,10,14,0.11355533158100124,1,12.0
1251,8,28,12,0.1141328130792854,1,12.0
56,1,11,23,0.11462385796214272,1,12.0
1642,11,17,10,0.11491763972117146,1,12.0
26,1,6,12,0.11545135708878755,1,12.0
1513,10,24,18,0.11584692210548943,1,12.0
1023,7,4,18,0.11619918840345274,1,12.0
963,6,21,23,0.11676122273161581,1,12.0
1649,11,18,11,0.11709560965730222,1,12.0
1040,7,8,13,0.11896329900179672,1,12.0
1249,8,27,12,0.11965489580363872,1,12.0
193,2,5,11,0.12097739735259494,1,12.0
832,5,23,23,0.12444082249635796,1,12.0
371,3,6,19,0.12457404615387617,1,12.0
1314,9,10,10,0.12472780449488087,1,12.0
1537,10,28,13,0.12543013342271106,1,12.0
483,3,22,18,0.12611151804887852,1,12.0
97,1,18,23,0.12733086616362385,1,12.0
1454,10,10,23,0.12743336350396112,1,12.0
501,3,25,16,0.1284495255850909,1,12.0
1899,12,27,15,0.1291878170142467,1,12.0
256,2,16,12,0.1304854788159893,1,12.0
364,3,5,17,0.13105748692302743,1,12.0
1244,8,26,12,0.13105901255130833,1,12.0
1476,10,16,14,0.13205147469121303,1,12.0
1198,8,16,23,0.13223121896956708,1,12.0
1357,9,17,10,0.13318164112267183,1,12.0
1701,11,27,12,0.13467671345558024,1,12.0
1754,12,5,23,0.13513442502918122,1,12.0
146,1,27,20,0.1351532646834505,1,12.0
1347,9,15,23,0.1351775664046086,1,12.0
573,4,6,15,0.135728477817609,1,12.0
1209,8,19,10,0.13585692611344422,1,12.0
1621,11,13,10,0.13671334595035728,1,12.0
584,4,8,17,0.1374006429754021,1,12.0
600,4,11,18,0.13749235521930744,1,12.0
663,4,22,17,0.1375484597128019,1,12.0
631,4,17,12,0.1381291343986075,1,12.0
1275,9,3,13,0.13853991734852794,1,12.0
839,5,25,14,0.13899021434164466,1,12.0
1833,12,17,12,0.14030802049314803,1,12.0
831,5,23,20,0.14048141104449025,1,12.0
1699,11,27,10,0.14062039277697605,1,12.0
213,2,7,16,0.142916526934526,1,12.0
1885,12,25,14,0.14476800482915095,1,12.0
952,6,18,13,0.1450390698316849,1,12.0
271,2,20,12,0.14533736612403292,1,12.0
1678,11,24,11,0.1469689932065013,1,12.0
329,3,1,17,0.14728071801059794,1,12.0
55,1,11,14,0.14792801807438,10,13.0
999,6,29,11,0.14867299583403973,10,13.0
1753,12,5,14,0.14873856959514,10,13.0
1622,11,13,14,0.14902100701364268,10,13.0
39,1,8,11,0.14930849726986506,10,13.0
1536,10,28,11,0.15006416989383456,10,13.0
322,2,29,17,0.15010172901069826,10,13.0
124,1,23,11,0.15031528689043658,10,13.0
224,2,10,13,0.15191739596197348,10,13.0
1154,8,6,11,0.15216394960420757,10,13.0
1665,11,21,17,0.15262427660501993,10,13.0
595,4,10,14,0.15322912543411224,10,13.0
1591,11,7,23,0.1540508453059489,10,13.0
657,4,21,14,0.15409134749449033,10,13.0
780,5,14,17,0.15441906958487905,10,13.0
211,2,7,12,0.1548635489418198,10,13.0
1112,7,25,18,0.1551186547431769,10,13.0
1877,12,24,13,0.1561240369568926,10,13.0
675,4,23,14,0.1567283136232612,10,13.0
1405,9,26,19,0.1579018810621561,10,13.0
1041,7,8,14,0.15844870247646084,10,13.0
1846,12,19,16,0.15889468916643198,10,13.0
973,6,24,11,0.15947727589598312,10,13.0
1708,11,28,15,0.16232629303575621,10,13.0
1226,8,23,18,0.16242158099539217,10,13.0
393,3,9,16,0.16337011458042716,10,13.0
212,2,7,14,0.16559219192581429,10,13.0
1658,11,20,13,0.16565085173858446,10,13.0
81,1,15,10,0.16750337989628927,10,13.0
1450,10,9,23,0.1692614295901948,10,13.0
689,4,25,23,0.16943077892845185,10,13.0
817,5,20,17,0.17026710363210756,10,13.0
1331,9,12,23,0.17098703176889643,10,13.0
202,2,6,11,0.171176656226222,10,13.0
1006,7,2,12,0.17118845442296843,10,13.0
1189,8,14,10,0.17146038274066763,10,13.0
1709,11,28,16,0.17226696352556492,10,13.0
1614,11,12,12,0.17259458191928917,10,13.0
897,6,7,23,0.17288320117129777,10,13.0
188,2,4,23,0.17349787929666696,10,13.0
1918,12,30,12,0.1754541625154028,10,13.0
630,4,17,11,0.17548116881532722,10,13.0
96,1,18,16,0.17622251636911265,10,13.0
385,3,8,23,0.17681933015164905,10,13.0
246,2,14,12,0.1769282009864913,10,13.0
409,3,11,17,0.17699608381846144,10,13.0
676,4,23,15,0.1779036975667563,10,13.0
1350,9,16,10,0.17878359400822752,10,13.0
340,3,2,23,0.1800815415866558,10,13.0
74,1,14,19,0.18076485963010172,10,13.0
465,3,19,18,0.1808311700707306,10,13.0
1099,7,22,10,0.18113112577289378,10,13.0
1217,8,21,15,0.18201805691592768,10,13.0
238,2,13,16,0.1828994469976441,10,13.0
195,2,5,14,0.18316749759676823,10,13.0
1748,12,4,23,0.18323917861909372,10,13.0
1508,10,23,11,0.18446926019278648,10,13.0
247,2,14,14,0.18503575203001354,10,13.0
1358,9,17,16,0.18542040205074165,10,13.0
858,5,29,23,0.1857451195670348,10,13.0
515,3,27,20,0.18581724712892952,10,13.0
1227,8,23,19,0.18654238283117147,10,13.0
1711,11,28,19,0.1870585932851042,10,13.0
1654,11,19,15,0.18770758882971322,10,13.0
1232,8,24,18,0.18786788134503907,10,13.0
1015,7,3,10,0.18845288654632542,10,13.0
1710,11,28,18,0.18933090474745587,10,13.0
956,6,19,16,0.18967369028360243,10,13.0
1799,12,11,14,0.1905334550347123,10,13.0
1016,7,3,14,0.19090430536450925,10,13.0
974,6,24,15,0.19096761190840436,10,13.0
116,1,22,12,0.19210427463106441,10,13.0
1574,11,5,11,0.1940163949226432,10,13.0
67,1,13,12,0.19441248903771638,10,13.0
1766,12,7,11,0.1946114892989032,10,13.0
196,2,5,15,0.1947229424032863,10,13.0
530,3,29,23,0.19609464041978794,10,13.0
1034,7,7,15,0.19693694090152603,10,13.0
1601,11,9,12,0.19738172390652234,10,13.0
1653,11,19,12,0.19781713963300976,10,13.0
491,3,23,17,0.19832650752736772,10,13.0
1321,9,11,15,0.1984940466447699,10,13.0
828,5,22,17,0.19854602735476257,10,13.0
1818,12,14,9,0.2001953937685799,10,13.0
1113,7,25,19,0.2002178537020392,10,13.0
14,1,3,16,0.20256230920326887,10,13.0
376,3,7,18,0.20325928896630077,10,13.0
1870,12,23,11,0.20354401047482512,10,13.0
1851,12,20,16,0.2040972497430852,10,13.0
28,1,6,18,0.20864628250040587,10,13.0
443,3,15,18,0.2092174530963844,10,13.0
400,3,10,16,0.20923489004865792,10,13.0
1611,11,11,13,0.21087875111336868,10,13.0
868,6,1,16,0.21227929974531703,10,13.0
40,1,8,15,0.21306594507081525,10,13.0
294,2,23,23,0.21351389222657824,10,13.0
1623,11,13,17,0.21410890109121133,10,13.0
1127,7,29,14,0.2147051671744266,10,13.0
1576,11,5,13,0.21499486519333197,10,13.0
1231,8,24,15,0.21526778822439016,10,13.0
306,2,25,13,0.21555584111555393,10,13.0
643,4,19,18,0.21665577261633356,10,13.0
1305,9,9,15,0.21935456991751315,10,13.0
926,6,13,21,0.2193572705867372,10,13.0
758,5,10,23,0.21966940689810152,10,13.0
1218,8,21,19,0.22192493853287687,5,14.0
48,1,9,16,0.22203756987596412,5,14.0
1470,10,15,12,0.22217081778048245,5,14.0
231,2,12,11,0.2236021064049684,5,14.0
1105,7,23,12,0.22418544767474516,5,14.0
957,6,19,20,0.22476541006538497,5,14.0
370,3,6,18,0.22677958281269855,5,14.0
1252,8,28,23,0.22755852846393984,5,14.0
935,6,15,19,0.22761610742334712,5,14.0
988,6,26,23,0.22884481202807339,5,14.0
1084,7,18,21,0.22921600269825024,5,14.0
753,5,9,18,0.2296627894916073,5,14.0
574,4,6,17,0.23020742354410623,5,14.0
1643,11,17,16,0.230371185824366,5,14.0
648,4,20,16,0.23077651488362982,5,14.0
1726,12,1,13,0.23148601730639404,5,14.0
305,2,25,11,0.23210561461791976,5,14.0
632,4,17,15,0.23521553441813753,5,14.0
659,4,21,23,0.23763748645174218,5,14.0
1175,8,11,15,0.2377689949298625,5,14.0
829,5,22,23,0.238594596554997,5,14.0
1182,8,12,14,0.23994385056313344,5,14.0
106,1,20,23,0.24045341225859965,5,14.0
1590,11,7,22,0.2405623251060868,5,14.0
1800,12,11,16,0.24059251993814332,5,14.0
547,4,2,17,0.24068814078911835,5,14.0
175,2,2,23,0.24080211314122937,5,14.0
144,1,26,20,0.24123868185443073,5,14.0
1532,10,27,23,0.24254537169812718,5,14.0
1309,9,9,23,0.24318180118910296,5,14.0
1738,12,3,13,0.24370722768687028,5,14.0
806,5,18,17,0.24417446315106053,5,14.0
1435,10,6,12,0.24718980925196068,5,14.0
1700,11,27,11,0.24753523651855228,5,14.0
996,6,28,19,0.24853694968269535,5,14.0
1256,8,29,22,0.25018752686107937,5,14.0
607,4,13,19,0.25046852686191756,5,14.0
24,1,5,19,0.2506508411969956,5,14.0
1456,10,11,20,0.25093513914431326,5,14.0
1177,8,11,23,0.25266223020527834,5,14.0
464,3,19,17,0.25281492453554105,5,14.0
564,4,4,21,0.2537414101171546,5,14.0
76,1,14,23,0.2551303388065966,5,14.0
1871,12,23,12,0.256117450402147,5,14.0
708,4,28,17,0.25643304198609845,5,14.0
1286,9,6,17,0.2568238741785897,5,14.0
1380,9,21,12,0.2570567071980363,5,14.0
971,6,23,19,0.2578889048553048,5,14.0
985,6,26,18,0.25792944199859663,5,14.0
198,2,5,23,0.25859808193189265,5,14.0
1809,12,13,17,0.260062649902699,5,14.0
472,3,20,19,0.26023341680407125,5,14.0
912,6,10,18,0.2612242280533552,5,14.0
1298,9,8,22,0.2628085823986887,5,14.0
1712,11,28,22,0.26301738128709784,5,14.0
1847,12,19,20,0.26334349670618634,5,14.0
1201,8,17,19,0.2637306672665406,5,14.0
68,1,13,18,0.2645582387618742,5,14.0
1834,12,17,13,0.2662420143763292,5,14.0
264,2,18,16,0.26713369689817584,5,14.0
1196,8,15,21,0.2680196552330761,5,14.0
807,5,18,23,0.26814368083715173,5,14.0
581,4,7,23,0.26825487500790424,5,14.0
695,4,26,23,0.2691296399157576,5,14.0
666,4,22,23,0.26981265574349256,5,14.0
1582,11,6,16,0.2713095043593708,5,14.0
29,1,6,20,0.27165173406307797,5,14.0
339,3,2,22,0.27255952291370583,5,14.0
603,4,12,20,0.2728799723763964,5,14.0
1173,8,10,23,0.27392147813260487,5,14.0
1370,9,19,20,0.2756277663262964,5,14.0
1155,8,6,17,0.2768407992512865,5,14.0
980,6,25,12,0.2783914372477553,5,14.0
1330,9,12,20,0.27863343896636605,5,14.0
1761,12,6,19,0.2792856001160632,5,14.0
1666,11,21,19,0.2795473637985827,5,14.0
348,3,3,22,0.27993999188561663,5,14.0
417,3,12,20,0.2816974321589633,5,14.0
73,1,14,16,0.283221381664211,5,14.0
1914,12,29,12,0.2852847526237626,5,14.0
51,1,10,14,0.28562356045495907,5,14.0
771,5,12,19,0.28589343151123786,5,14.0
401,3,10,17,0.2879420210572423,5,14.0
1778,12,8,23,0.28807170832214235,5,14.0
1130,7,29,23,0.28865015824684587,5,14.0
1234,8,24,23,0.28879473270623424,5,14.0
1308,9,9,22,0.2892051626984154,5,14.0
1406,9,26,20,0.2892643565794391,5,14.0
1045,7,9,19,0.28965940564169995,5,14.0
1879,12,24,17,0.2905479939942979,5,14.0
279,2,21,15,0.2924550561018618,5,14.0
1509,10,23,19,0.29260338555218784,5,14.0
953,6,18,20,0.2929426291693436,5,14.0
1530,10,27,18,0.2932784175924721,5,14.0
1561,11,3,16,0.2933680837093819,5,14.0
1158,8,6,23,0.29769295195796236,5,14.0
1767,12,7,14,0.29854044432582544,5,14.0
154,1,28,17,0.2986701811154582,5,14.0
1563,11,3,23,0.29993986629497427,5,14.0
257,2,16,20,0.3006791744416837,8,15.0
1443,10,8,18,0.30208878546593626,8,15.0
770,5,12,18,0.30307600212556607,8,15.0
1172,8,10,22,0.30397453549083436,8,15.0
1323,9,11,22,0.3045559212725885,8,15.0
41,1,8,17,0.3046824789116284,8,15.0
987,6,26,22,0.3049473744310862,8,15.0
1306,9,9,19,0.30654405259492556,8,15.0
1703,11,27,17,0.3084472997706195,8,15.0
164,1,30,17,0.30954661897958585,8,15.0
735,5,4,22,0.310174074040357,8,15.0
1156,8,6,18,0.3102281084720391,8,15.0
1123,7,27,17,0.31067383262131687,8,15.0
1276,9,3,17,0.3112374872311571,8,15.0
1594,11,8,20,0.312076219163296,8,15.0
1214,8,20,23,0.3152332231013261,8,15.0
604,4,12,21,0.31559150173832784,8,15.0
153,1,28,14,0.3159325115022163,8,15.0
1081,7,17,21,0.3168938213006996,8,15.0
1237,8,25,23,0.31742124577406683,8,15.0
1848,12,19,22,0.3181434712318545,8,15.0
848,5,27,20,0.31884649241589264,8,15.0
377,3,7,21,0.3192773651713158,8,15.0
1891,12,26,23,0.3196067107744534,8,15.0
954,6,18,21,0.3199816040351243,8,15.0
323,2,29,18,0.3209956669045841,8,15.0
324,2,29,22,0.3219217732700993,8,15.0
1344,9,14,22,0.3221883351374894,8,15.0
1478,10,16,23,0.32437544465180973,8,15.0
946,6,17,23,0.3257522913341702,8,15.0
734,5,4,20,0.32620948801914174,8,15.0
618,4,15,19,0.3274963417740246,8,15.0
239,2,13,17,0.3278356326452307,8,15.0
844,5,26,20,0.32810309845399643,8,15.0
1046,7,9,23,0.32821288654125896,8,15.0
1886,12,25,23,0.3291512240319983,8,15.0
555,4,3,21,0.32928922210812983,8,15.0
774,5,13,23,0.32952415783256545,8,15.0
702,4,27,18,0.33037372237466306,8,15.0
885,6,4,19,0.3304192262714998,8,15.0
300,2,24,23,0.3305532671961352,8,15.0
684,4,24,18,0.33125932320617885,8,15.0
625,4,16,23,0.33402780791080483,8,15.0
1615,11,12,22,0.33510696449375643,8,15.0
1702,11,27,16,0.3378668979300518,8,15.0
658,4,21,18,0.33789144328320964,8,15.0
1056,7,12,22,0.3389049759566273,8,15.0
258,2,16,23,0.3402507201937154,8,15.0
1322,9,11,20,0.3404092007588952,8,15.0
1076,7,16,23,0.34181418933405144,8,15.0
644,4,19,20,0.34185631819205536,8,15.0
879,6,3,22,0.3423355868490761,8,15.0
1477,10,16,17,0.3441154247356015,8,15.0
1031,7,6,21,0.34595404632275445,8,15.0
1785,12,9,15,0.34598192958782786,8,15.0
232,2,12,14,0.34780087732641324,8,15.0
452,3,17,18,0.3486253121093119,8,15.0
1568,11,4,21,0.3507394124102103,8,15.0
1579,11,5,22,0.3513767170549246,8,15.0
313,2,26,21,0.3519810462180838,8,15.0
986,6,26,20,0.3520575801394343,8,15.0
1134,7,30,23,0.3529036901193449,8,15.0
330,3,1,18,0.3534863397227373,8,15.0
1418,9,29,22,0.35355875380687146,8,15.0
1685,11,25,15,0.3539820087859945,8,15.0
1485,10,17,22,0.3548526292797885,8,15.0
1264,8,30,21,0.35569592712892495,8,15.0
1538,10,28,20,0.3571636586690211,8,15.0
205,2,6,23,0.35963782719966675,8,15.0
1670,11,22,22,0.36048717457111634,8,15.0
1415,9,28,23,0.36136839370249185,8,15.0
307,2,25,17,0.36222998096486153,8,15.0
1316,9,10,20,0.3629671620792719,8,15.0
104,1,19,21,0.3636006482681984,8,15.0
781,5,14,18,0.3640579578871547,8,15.0
233,2,12,18,0.36425030386695667,8,15.0
287,2,22,19,0.3653035684091441,8,15.0
428,3,13,21,0.3674357334240699,8,15.0
160,1,29,22,0.3675124093051763,8,15.0
1900,12,27,17,0.3678651531799608,8,15.0
1742,12,3,23,0.36809691898486807,8,15.0
402,3,10,18,0.36840400601574586,8,15.0
522,3,28,21,0.3686876362845855,8,15.0
1228,8,23,22,0.3716752161747456,8,15.0
1768,12,7,16,0.3718099051411688,8,15.0
1343,9,14,19,0.37204696189189124,8,15.0
804,5,17,20,0.3735337688609112,8,15.0
1919,12,30,15,0.37383826304629997,8,15.0
1915,12,29,17,0.37417319713459735,8,15.0
1660,11,20,20,0.37484075015817564,8,15.0
