month,day,TIME,TOTAL_FP_IDEX,DSP_CNT_IDEX,clustering,score
8,19,14,0.08623768865134777,0.0796812749003984,0,13
4,28,18,0.08641619921125256,0.18518518518518517,17,16
5,8,13,0.08644623824075272,0.0847457627118644,0,13
4,7,10,0.08655757030377242,0.14563106796116504,17,16
5,29,15,0.08660265660803826,0.07633587786259542,0,13
4,20,9,0.08670337093741322,0.1020408163265306,0,13
6,16,17,0.08679704483288295,0.0425531914893617,0,13
5,6,11,0.08682801421121929,0.0851063829787234,0,13
6,8,11,0.08706328053808299,0.12552301255230125,17,16
10,28,9,0.0871155959289039,0.08888888888888889,0,13
8,1,23,0.08723299942830091,0.18433179723502305,17,16
4,21,11,0.08738014227272262,0.04405286343612335,0,13
3,16,14,0.08748086736603916,0.08658008658008658,0,13
7,8,9,0.0876501876641532,0.12987012987012989,17,16
9,15,10,0.0880026337840565,0.08658008658008658,0,13
10,3,19,0.08816450761460906,0.08368200836820083,0,13
9,4,15,0.08828738310208863,0.04032258064516129,0,13
8,22,23,0.08830107999768674,0.04716981132075471,0,13
12,27,13,0.08834151065416627,0.0851063829787234,0,13
3,10,11,0.08869152960690482,0.09708737864077668,0,13
8,19,15,0.08874642995349638,0.16129032258064516,17,16
11,4,9,0.08880086619584886,0.08928571428571427,0,13
1,17,16,0.0888588974481866,0.045662100456621,0,13
7,3,9,0.08914488026626319,0.13513513513513514,17,16
8,7,10,0.08918184410879006,0.13392857142857142,17,16
4,14,11,0.08918548134674247,0.04405286343612335,0,13
2,27,15,0.08920951573388147,0.13215859030837004,17,16
12,3,10,0.08923657928350301,0.13761467889908258,17,16
6,22,13,0.08933907075923564,0.03952569169960474,0,13
1,16,13,0.08950193638368673,0.2575107296137339,5,14
4,2,16,0.08963539786709095,0.04464285714285714,0,13
7,11,18,0.08982150580160807,0.11070110701107011,0,13
4,24,16,0.09002229544017504,0.08403361344537814,0,13
9,8,14,0.09028214263019686,0.0851063829787234,0,13
9,5,23,0.0903367348493998,0.04830917874396135,0,13
9,9,11,0.09039814664987202,0.08658008658008658,0,13
12,19,15,0.09042968061964174,0.04,0,13
7,1,16,0.09085883671935675,0.16460905349794241,17,16
6,22,14,0.09096934858679415,0.08,0,13
5,26,14,0.09110843611970786,0.03937007874015748,0,13
2,15,14,0.09120868597529923,0.16460905349794241,17,16
2,1,14,0.09124745281593265,0.04504504504504504,0,13
4,28,10,0.09134171558922931,0.09433962264150943,0,13
4,10,12,0.09135185475634411,0.0847457627118644,0,13
1,9,15,0.09135191097026255,0.17391304347826086,17,16
8,20,11,0.09137915994017645,0.04184100418410042,0,13
11,14,19,0.09146978508167912,0.07936507936507936,0,13
2,1,13,0.09169364525091697,0.1724137931034483,17,16
12,15,9,0.09174812687567997,0.20304568527918782,17,16
7,18,18,0.09191504841429224,0.2517985611510791,5,14
3,24,16,0.09203951470019996,0.0881057268722467,0,13
12,24,9,0.09221126868342581,0.0904977375565611,0,13
11,9,11,0.09247630314178328,0.24896265560165973,5,14
4,12,17,0.09268875825966427,0.046296296296296294,0,13
6,12,11,0.09271260825498606,0.0851063829787234,0,13
2,22,15,0.09280987182163318,0.13574660633484165,17,16
6,17,15,0.09287878993516263,0.163265306122449,17,16
9,9,14,0.09304017989671684,0.07782101167315175,0,13
4,17,9,0.09322446837479718,0.16042780748663105,17,16
4,4,17,0.09331188279096908,0.04201680672268907,0,13
11,19,10,0.09365505287955612,0.1809954751131222,17,16
1,28,11,0.09366327264339724,0.14563106796116504,17,16
8,20,9,0.09378343667430196,0.1694915254237288,17,16
3,24,15,0.09423086250165828,0.042735042735042736,0,13
8,13,14,0.09426337457179809,0.03773584905660377,0,13
7,9,13,0.09441091607599708,0.0819672131147541,0,13
10,28,10,0.09441505648331729,0.11857707509881422,17,16
5,14,14,0.09450542291451305,0.04048582995951417,0,13
3,11,10,0.09460126514499385,0.05,0,13
4,1,12,0.09470459768127086,0.25210084033613445,5,14
2,29,12,0.09489018818957787,0.10101010101010102,0,13
10,13,10,0.09496438211200575,0.16460905349794241,17,16
6,26,13,0.09497495536164811,0.11450381679389313,0,13
6,11,13,0.09518724875017343,0.03968253968253968,0,13
4,27,11,0.09530541177936172,0.25316455696202533,5,14
9,25,10,0.09531256132635714,0.0881057268722467,0,13
7,15,10,0.09544676030663582,0.0851063829787234,0,13
10,1,21,0.09574626529827024,0.11494252873563218,17,16
6,2,13,0.09582227686581395,0.0816326530612245,0,13
12,25,9,0.09588734171043768,0.1098901098901099,0,13
11,6,15,0.09589249985644585,0.08097165991902834,0,13
5,29,13,0.09589822972259962,0.1171875,17,16
6,19,23,0.09605807840103717,0.2072538860103627,17,16
1,29,10,0.09609611521287685,0.04830917874396135,0,13
12,6,14,0.09630078601916622,0.11952191235059761,17,16
11,7,16,0.09639172436451167,0.11235955056179775,0,13
1,6,23,0.09642686264822331,0.06060606060606061,0,13
7,27,15,0.09654408280471893,0.038910505836575876,0,13
9,11,23,0.09668703760902474,0.10256410256410256,0,13
7,6,10,0.09688554272527075,0.182648401826484,17,16
7,16,11,0.09692818695210448,0.03968253968253968,0,13
3,25,17,0.09694118404889403,0.08547008547008547,0,13
11,23,10,0.09703460844533704,0.12875536480686695,17,16
10,29,11,0.09718595114171605,0.03968253968253968,0,13
2,16,14,0.09719276430152561,0.04716981132075471,0,13
4,9,13,0.09723242572432983,0.12605042016806722,17,16
8,21,14,0.09731034195233444,0.07782101167315175,0,13
2,3,22,0.09731174751791374,0.11111111111111112,0,13
2,2,17,0.09740268899324828,0.14084507042253522,17,16
12,12,12,0.09751855359532895,0.08097165991902834,0,13
2,9,16,0.09761755002141938,0.13953488372093023,17,16
8,28,10,0.09781718915423418,0.22026431718061676,5,14
6,26,11,0.09807855682329156,0.04291845493562232,0,13
1,14,15,0.09813008746763503,0.08403361344537814,0,13
6,13,23,0.09819491232803307,0.04807692307692308,0,13
4,3,16,0.0983326806668256,0.04201680672268907,0,13
8,24,13,0.09849232726406645,0.12,17,16
3,17,11,0.09854344629916842,0.15,17,16
6,3,10,0.09862131512250245,0.09302325581395349,0,13
8,12,10,0.09870558669246249,0.25974025974025977,5,14
8,17,13,0.09876677472250239,0.149812734082397,17,16
7,9,11,0.09878690628438279,0.12448132780082986,17,16
8,15,16,0.09881906264608212,0.11406844106463879,0,13
1,10,9,0.09923150765448639,0.20512820512820512,17,16
3,17,17,0.09925366896300274,0.05,0,13
8,7,11,0.09928543366015304,0.04,0,13
1,4,15,0.0993527415092499,0.13157894736842105,17,16
1,28,10,0.09938825242780652,0.09708737864077668,0,13
8,1,18,0.09940544266047219,0.2181818181818182,5,14
3,17,14,0.09955807649242161,0.09259259259259259,0,13
11,28,14,0.09958547275488007,0.07936507936507936,0,13
11,24,9,0.09990364131128339,0.18433179723502305,17,16
6,15,12,0.10015095734712458,0.16129032258064516,17,16
12,19,12,0.10016823920798326,0.08658008658008658,0,13
11,12,11,0.10039124282272435,0.08333333333333333,0,13
7,12,16,0.10041983764600816,0.11538461538461539,17,16
2,17,12,0.10055243608675739,0.09950248756218905,0,13
4,1,10,0.1005704508189765,0.05050505050505051,0,13
10,28,14,0.10076673353794262,0.03816793893129771,0,13
5,10,18,0.10077423287524873,0.046296296296296294,0,13
11,6,10,0.10089776436858434,0.08658008658008658,0,13
1,18,15,0.10103134131475724,0.043859649122807015,0,13
7,3,15,0.10105730081292652,0.19305019305019305,17,16
2,27,12,0.10158404794700238,0.13043478260869565,17,16
10,23,10,0.10159932171403306,0.08298755186721991,0,13
7,16,13,0.10186721050366591,0.03731343283582089,0,13
8,26,16,0.10197764709681813,0.08968609865470852,0,13
9,1,11,0.10207076470193094,0.04329004329004329,0,13
7,7,13,0.102373489171712,0.04184100418410042,0,13
2,13,11,0.10239548581241692,0.09523809523809525,0,13
6,8,12,0.10252243292350763,0.03937007874015748,0,13
11,20,14,0.10267758342612684,0.0392156862745098,0,13
6,10,16,0.10270712222464094,0.04065040650406505,0,13
6,16,12,0.10286930302429396,0.08097165991902834,0,13
3,27,14,0.1028828607075509,0.13043478260869565,17,16
11,5,14,0.10297601577025445,0.04,0,13
5,16,19,0.10300871050903049,0.08097165991902834,0,13
6,14,22,0.10305739592432782,0.2272727272727273,5,14
4,22,14,0.10306238534079276,0.08658008658008658,0,13
10,25,17,0.1031789792758138,0.07722007722007722,0,13
9,2,11,0.10329743003091249,0.13392857142857142,17,16
3,25,13,0.10346540617327864,0.08695652173913043,0,13
1,23,9,0.1037923409290319,0.05128205128205128,0,13
8,24,16,0.10396331276787975,0.12295081967213115,17,16
1,19,12,0.1039663326709403,0.04484304932735426,0,13
7,16,14,0.10412789060580326,0.03968253968253968,0,13
5,11,14,0.10437766701394698,0.08658008658008658,0,13
11,17,15,0.1043958353701952,0.04098360655737705,0,13
11,19,14,0.10449069787077023,0.08403361344537814,0,13
11,10,9,0.10464658380275858,0.23255813953488372,5,14
4,22,13,0.10467194894316618,0.13100436681222707,17,16
9,1,12,0.10467253209839383,0.11904761904761904,17,16
7,29,9,0.10484255499033276,0.14925373134328357,17,16
4,21,16,0.10497005686417206,0.04329004329004329,0,13
11,15,17,0.10503702505768359,0.08333333333333333,0,13
7,21,11,0.10504913122769645,0.11673151750972763,17,16
3,13,15,0.10514182401457199,0.0425531914893617,0,13
9,23,10,0.10516512507516647,0.3361344537815126,5,14
8,24,12,0.10522792396791886,0.1593625498007968,17,16
2,18,11,0.10540527138007161,0.09478672985781991,0,13
11,4,10,0.1054222621382933,0.12295081967213115,17,16
6,9,16,0.10544316634754854,0.12396694214876033,17,16
2,4,10,0.10544400888383233,0.14218009478672985,17,16
3,16,11,0.1055954708057093,0.09478672985781991,0,13
8,16,20,0.10570241660260786,0.12244897959183673,17,16
2,15,13,0.1057631503075668,0.045454545454545456,0,13
2,5,10,0.10579603636386346,0.09900990099009901,0,13
9,10,11,0.10581541728884561,0.042735042735042736,0,13
8,14,14,0.10609127624825528,0.08064516129032258,0,13
4,15,18,0.10611777098352462,0.045454545454545456,0,13
8,5,10,0.10615676688899683,0.12875536480686695,17,16
1,20,13,0.10630884929706708,0.04310344827586207,0,13
2,18,9,0.10642958094505013,0.2702702702702703,5,14
5,6,16,0.10649138609685904,0.13157894736842105,17,16
7,27,10,0.10656905096353156,0.12345679012345678,17,16
5,12,14,0.10666116296583483,0.08368200836820083,0,13
5,12,12,0.10672572165989958,0.038910505836575876,0,13
3,25,12,0.10673294728653572,0.2966101694915254,5,14
5,22,12,0.10705761734400134,0.11952191235059761,17,16
5,27,10,0.1071004548339205,0.08695652173913043,0,13
7,10,10,0.10711515946798089,0.0881057268722467,0,13
2,21,12,0.1072959023673837,0.08695652173913043,0,13
9,18,12,0.10732613602259486,0.2032520325203252,17,16
3,28,17,0.10738923686378135,0.08771929824561403,0,13
1,17,9,0.10753563090440255,0.20202020202020204,17,16
3,14,17,0.10773012729712102,0.17316017316017315,17,16
4,4,18,0.10796675278526885,0.08620689655172414,0,13
8,28,15,0.10797888484228153,0.5982905982905983,18,21
8,2,21,0.10828024614707453,0.0975609756097561,0,13
6,16,13,0.10831442098424655,0.04065040650406505,0,13
2,2,13,0.10841024748738776,0.043668122270742356,0,13
5,5,16,0.10846838969973559,0.042735042735042736,0,13
4,14,12,0.10850927400258521,0.04132231404958678,0,13
8,4,10,0.10873367651627228,0.0851063829787234,0,13
5,26,15,0.10907852124150601,0.04048582995951417,0,13
5,7,15,0.10912694651811879,0.040160642570281124,0,13
4,16,12,0.10953922299872483,0.08658008658008658,0,13
11,14,17,0.10984651662824892,0.1098901098901099,0,13
5,5,17,0.10988237292520998,0.09216589861751152,0,13
2,13,10,0.11009505645143966,0.09803921568627451,0,13
6,4,17,0.11011249787169884,0.0425531914893617,0,13
6,21,20,0.1101211632993625,0.22222222222222224,17,16
1,17,15,0.11015536792042178,0.04291845493562232,0,13
5,2,21,0.1103582430437494,0.1282051282051282,17,16
6,21,19,0.11037938461244376,0.13100436681222707,17,16
6,12,19,0.11041680915853229,0.13636363636363635,17,16
1,11,13,0.11064951971383184,0.16877637130801687,17,16
8,28,11,0.1108136978127955,0.08658008658008658,0,13
11,20,12,0.11086015393116146,0.0819672131147541,0,13
12,23,9,0.11086391278471937,0.04807692307692308,0,13
11,25,9,0.11089046923372241,0.1834862385321101,17,16
4,1,13,0.11112507948588124,0.25316455696202533,5,14
5,2,23,0.11114967303613063,0.04854368932038834,0,13
9,5,18,0.11118346299080502,0.07936507936507936,0,13
3,27,12,0.11139479283668653,0.17857142857142855,17,16
1,12,13,0.11168152461232453,0.2252252252252252,17,16
2,15,17,0.11170769629638307,0.17543859649122806,17,16
6,2,14,0.11175304555682097,0.1606425702811245,17,16
1,11,17,0.11176316266607983,0.17467248908296942,17,16
2,2,14,0.11179668410848086,0.091324200913242,0,13
6,27,23,0.11186127798082238,0.09216589861751152,0,13
7,8,16,0.11193831941669313,0.0816326530612245,0,13
2,22,23,0.11206976854004734,0.05555555555555556,0,13
2,27,16,0.1122199932056859,0.13761467889908258,17,16
5,20,13,0.11233555998012305,0.17391304347826086,17,16
12,22,9,0.11234290156690736,0.19138755980861244,17,16
3,13,14,0.11236396147060297,0.0425531914893617,0,13
11,3,9,0.11242691436594954,0.044444444444444446,0,13
6,26,15,0.11254241935376205,0.07782101167315175,0,13
1,4,18,0.11256245896270667,0.046948356807511735,0,13
2,27,11,0.11275567446346738,0.0904977375565611,0,13
6,2,15,0.11281262183380723,0.12295081967213115,17,16
5,11,13,0.11293501387222638,0.04149377593360996,0,13
11,12,10,0.11294443920958278,0.04310344827586207,0,13
8,1,20,0.11298523854119508,0.07782101167315175,0,13
3,17,16,0.11309521506494796,0.04504504504504504,0,13
4,14,16,0.11309814483293495,0.04807692307692308,0,13
5,18,16,0.11314211501930638,0.04184100418410042,0,13
3,6,14,0.11315279406824298,0.14150943396226415,17,16
7,2,13,0.11352048854199379,0.0816326530612245,0,13
7,30,11,0.11352750953974984,0.08,0,13
1,18,22,0.11362144823370529,0.1,0,13
1,9,13,0.11373382633990732,0.08438818565400844,0,13
10,15,10,0.1138768271457562,0.041152263374485604,0,13
8,15,23,0.11409930986711114,0.04504504504504504,0,13
3,19,11,0.11437380938068001,0.04854368932038834,0,13
1,16,10,0.11473189662658527,0.04807692307692308,0,13
1,30,12,0.11476356926284775,0.045454545454545456,0,13
11,22,16,0.11501183096412285,0.13043478260869565,17,16
2,14,15,0.11507207550559458,0.13333333333333333,17,16
3,3,15,0.11515194763649934,0.04464285714285714,0,13
7,14,9,0.1151584507021106,0.14285714285714285,17,16
2,3,10,0.1154897347930339,0.2912621359223301,5,14
6,23,12,0.11554179581356223,0.08,0,13
6,12,13,0.11578926387003924,0.04032258064516129,0,13
12,26,13,0.1159467576292541,0.08,0,13
5,20,11,0.11595076435048221,0.0423728813559322,0,13
8,8,14,0.11595218061846457,0.07662835249042145,0,13
9,18,11,0.11615701510516996,0.11952191235059761,17,16
4,29,17,0.11624472847591862,0.12396694214876033,17,16
11,20,11,0.11656828290356014,0.04184100418410042,0,13
6,6,22,0.11675566223661696,0.18691588785046728,17,16
2,5,17,0.1168476291583128,0.09615384615384616,0,13
10,14,9,0.11693518387251799,0.04484304932735426,0,13
1,5,17,0.11700062409554333,0.09302325581395349,0,13
8,10,10,0.1172220876465396,0.08771929824561403,0,13
1,14,10,0.11744979011983259,0.09216589861751152,0,13
6,16,15,0.11755878590422118,0.16460905349794241,17,16
5,9,23,0.11758234153031423,0.05681818181818182,0,13
1,18,12,0.11790806202779129,0.043668122270742356,0,13
9,6,16,0.1180355796236423,0.12605042016806722,17,16
7,17,12,0.11805526382974407,0.07692307692307693,0,13
3,27,11,0.11813978934531097,0.04830917874396135,0,13
9,16,13,0.11822450455574021,0.12145748987854252,17,16
1,4,23,0.11824052206011162,0.2197802197802198,17,16
6,9,10,0.1183330729528846,0.13636363636363635,17,16
3,11,11,0.11843610013172585,0.2403846153846154,17,16
12,1,9,0.11862353182951725,0.2347417840375587,17,16
6,29,9,0.11866414842561208,0.04405286343612335,0,13
5,1,22,0.11884416737618023,0.091324200913242,0,13
8,19,13,0.11887893783321629,0.15267175572519084,17,16
1,12,15,0.11890056773922565,0.043478260869565216,0,13
10,7,12,0.11908855519965711,0.11811023622047244,17,16
8,28,13,0.11923824879072846,0.12345679012345678,17,16
2,15,12,0.11924970044625391,0.13100436681222707,17,16
11,11,10,0.11925057327648556,0.17467248908296942,17,16
6,27,19,0.11939908337334053,0.11194029850746268,17,16
3,27,13,0.11945816408338789,0.045662100456621,0,13
6,5,11,0.11946281401625339,0.043859649122807015,0,13
5,3,19,0.11946516556933696,0.04149377593360996,0,13
8,29,19,0.11957020372687902,0.046511627906976744,0,13
1,9,11,0.11979443877549129,0.08968609865470852,0,13
3,26,14,0.12022697282145359,0.13157894736842105,17,16
9,10,15,0.12054357109912311,0.0816326530612245,0,13
3,13,13,0.12085702387465778,0.04524886877828055,0,13
10,10,21,0.12091209905026169,0.043478260869565216,0,13
4,23,12,0.12096775438365354,0.08438818565400844,0,13
5,19,10,0.12112538038142492,0.14492753623188406,17,16
6,3,13,0.12123107638327138,0.08368200836820083,0,13
1,6,15,0.12125372275378413,0.04464285714285714,0,13
6,5,13,0.12160973226219923,0.04081632653061225,0,13
11,24,13,0.12164723449986971,0.0816326530612245,0,13
2,14,11,0.12165914439619342,0.09852216748768473,0,13
8,21,20,0.12171537444289363,0.09009009009009009,0,13
9,18,13,0.12179868117801697,0.15444015444015444,17,16
11,16,14,0.12187796045968317,0.08064516129032258,0,13
12,26,14,0.12188616205982482,0.0392156862745098,0,13
2,13,14,0.12206557333132935,0.13157894736842105,17,16
6,19,12,0.12213997177189993,0.07751937984496124,0,13
7,2,14,0.12217917070296147,0.08230452674897121,0,13
6,10,15,0.12252422155727923,0.08438818565400844,0,13
5,30,23,0.12285070932301513,0.04950495049504951,0,13
4,25,20,0.12288954570851596,0.04716981132075471,0,13
3,22,17,0.1228948125891258,0.22222222222222224,17,16
7,8,10,0.12291657970105323,0.04291845493562232,0,13
9,24,11,0.12308812370561985,0.03968253968253968,0,13
1,2,11,0.12314903473293995,0.047393364928909956,0,13
4,13,15,0.12319560766978907,0.16736401673640167,17,16
4,7,17,0.12344631391494262,0.13953488372093023,17,16
8,18,12,0.12385039514230389,0.18726591760299627,17,16
9,21,10,0.12397787504972425,0.04291845493562232,0,13
6,15,15,0.12414421063540498,0.24691358024691357,17,16
1,15,11,0.12420781248929627,0.13392857142857142,17,16
1,23,23,0.12441096061954418,0.04830917874396135,0,13
6,10,13,0.12456024019295024,0.1606425702811245,17,16
6,19,13,0.12476781112817237,0.2,17,16
2,6,13,0.12488525774862202,0.18691588785046728,17,16
5,17,18,0.12489532435847124,0.08368200836820083,0,13
4,29,10,0.12504632807625654,0.09216589861751152,0,13
8,24,11,0.12507705840693492,0.03952569169960474,0,13
3,25,15,0.12514143888996007,0.08658008658008658,0,13
9,11,12,0.12523332913530655,0.04184100418410042,0,13
5,6,14,0.12532738127394225,0.0423728813559322,0,13
9,11,14,0.12538860431610147,0.07905138339920947,0,13
7,24,10,0.1254466021379232,0.12875536480686695,17,16
4,18,21,0.12547410266993342,0.14563106796116504,17,16
10,26,9,0.12584240662560395,0.2575107296137339,5,14
5,18,13,0.12584398882329487,0.04065040650406505,0,13
9,18,10,0.12605435038513033,0.08438818565400844,0,13
4,24,11,0.12606984918030528,0.17094017094017094,17,16
6,5,17,0.1260730316917519,0.08368200836820083,0,13
6,9,14,0.12609500883086666,0.08064516129032258,0,13
1,2,13,0.12611582376542857,0.04672897196261682,0,13
10,23,9,0.12684859693076425,0.04405286343612335,0,13
12,11,15,0.12686186100095617,0.125,17,16
6,5,18,0.12690241454307188,0.043668122270742356,0,13
7,2,10,0.12694990240897802,0.041152263374485604,0,13
2,26,10,0.12703388066058563,0.10582010582010581,0,13
4,22,12,0.12710753979356618,0.20920502092050208,17,16
5,15,16,0.12717984793811493,0.09174311926605505,0,13
7,21,16,0.12735394801259287,0.04184100418410042,0,13
5,23,22,0.1275779335506143,0.049019607843137254,0,13
5,26,16,0.12760286265088444,0.17543859649122806,17,16
9,4,11,0.12783978985745012,0.21097046413502107,17,16
5,29,10,0.1278484822282695,0.08888888888888889,0,13
12,24,10,0.12787437450156003,0.18181818181818182,17,16
1,6,11,0.12799634218403666,0.19138755980861244,17,16
10,30,13,0.12804117968973502,0.24193548387096775,17,16
8,25,14,0.12821948303776604,0.22988505747126436,17,16
8,3,13,0.12839199739816048,0.0423728813559322,0,13
6,26,10,0.12894755264822372,0.08230452674897121,0,13
8,26,15,0.12902674600980996,0.0423728813559322,0,13
2,4,13,0.12909752873752198,0.13392857142857142,17,16
12,7,10,0.12925924034731026,0.13333333333333333,17,16
2,10,10,0.12933865083473556,0.09852216748768473,0,13
4,17,16,0.12943447922445386,0.13761467889908258,17,16
12,16,9,0.1297247334384781,0.04926108374384237,0,13
8,18,14,0.12995026804383333,0.11450381679389313,17,16
4,6,13,0.13011908833215638,0.13215859030837004,17,16
5,25,12,0.13039147326745487,0.0398406374501992,0,13
11,11,12,0.13054863907289274,0.03937007874015748,0,13
12,28,9,0.13056650567033554,0.09803921568627451,0,13
11,27,15,0.13062681599627693,0.08298755186721991,0,13
2,19,13,0.13075997182594087,0.09090909090909091,0,13
6,1,11,0.13080074771876998,0.1276595744680851,17,16
11,24,10,0.13087517650471986,0.044444444444444446,0,13
6,25,10,0.13122788134578353,0.13100436681222707,17,16
9,17,13,0.1312773244269234,0.1568627450980392,17,16
8,21,12,0.13140609601231823,0.07936507936507936,0,13
8,9,14,0.13151291496381423,0.0847457627118644,0,13
1,3,11,0.1315803687023284,0.18867924528301885,17,16
2,13,13,0.1315843174051722,0.04672897196261682,0,13
8,7,16,0.13167221083486935,0.11673151750972763,17,16
12,5,15,0.13172987382894807,0.03861003861003861,0,13
12,26,11,0.1317377589456531,0.17316017316017315,17,16
7,21,15,0.1317428509875466,0.20161290322580644,17,16
10,26,11,0.13179661951921054,0.08032128514056225,0,13
6,17,10,0.13186331136850704,0.08771929824561403,0,13
8,13,16,0.1320363423615179,0.078125,0,13
6,12,14,0.13217603466634428,0.0813008130081301,0,13
7,7,16,0.13217789116242773,0.04184100418410042,0,13
1,21,9,0.13239319940580155,0.050761421319796954,0,13
7,11,22,0.1324081089365205,0.18181818181818182,17,16
8,10,11,0.13264209710651453,0.2564102564102564,17,16
10,28,12,0.1327692175840764,0.11363636363636365,17,16
7,5,17,0.13302441452185507,0.0398406374501992,0,13
10,7,10,0.1330790200245671,0.16877637130801687,17,16
12,1,10,0.1333583130890844,0.1724137931034483,17,16
5,12,11,0.13339688026946725,0.21097046413502107,17,16
12,14,13,0.13456008642897657,0.12605042016806722,17,16
9,3,12,0.13465360684442237,0.09009009009009009,0,13
1,11,18,0.13479970785336937,0.091324200913242,0,13
2,4,14,0.13507925458869852,0.04329004329004329,0,13
4,24,14,0.13514834512517349,0.08547008547008547,0,13
2,24,13,0.13515806504802633,0.044444444444444446,0,13
9,26,17,0.13545104619969545,0.03690036900369004,0,13
12,19,14,0.13547514634184477,0.20242914979757085,17,16
8,14,18,0.1354817983109517,0.0423728813559322,0,13
9,22,9,0.1354831632322683,0.13953488372093023,17,16
10,8,14,0.1354871172708482,0.07782101167315175,0,13
8,29,18,0.1357657330985254,0.0904977375565611,0,13
11,12,13,0.1360671829810798,0.1556420233463035,17,16
9,9,10,0.13637566185799815,0.04504504504504504,0,13
2,16,19,0.1363895505177347,0.10309278350515463,0,13
2,22,14,0.13673442173965086,0.045662100456621,0,13
10,3,23,0.13678780868685284,0.04830917874396135,0,13
6,29,10,0.13692542143166772,0.12295081967213115,17,16
8,3,15,0.13702331331685424,0.04132231404958678,0,13
5,13,17,0.13714903017093666,0.09090909090909091,0,13
9,29,10,0.1372414796345102,0.17777777777777778,17,16
6,11,16,0.13724212750081485,0.12987012987012989,17,16
3,26,15,0.13739991604447077,0.1276595744680851,17,16
10,23,15,0.13744416131654347,0.0749063670411985,0,13
9,8,15,0.13762883589142585,0.08620689655172414,0,13
2,15,11,0.13765532228574984,0.047393364928909956,0,13
3,23,16,0.13769295285033936,0.04184100418410042,0,13
11,25,12,0.1377089112364499,0.12096774193548387,17,16
8,11,9,0.1379062916853419,0.09523809523809525,0,13
6,19,10,0.13795203598658887,0.04608294930875576,0,13
2,7,11,0.13800312659565686,0.3225806451612903,5,14
5,6,15,0.1382975284518195,0.12605042016806722,17,16
3,17,13,0.138387883048865,0.04761904761904762,0,13
6,16,14,0.13855659728053468,0.1271186440677966,17,16
11,13,12,0.13855957917387418,0.041152263374485604,0,13
4,26,18,0.1386605297669665,0.17543859649122806,17,16
1,27,16,0.13874427354170446,0.14218009478672985,17,16
6,1,14,0.13877161100385932,0.043478260869565216,0,13
7,18,22,0.13877807452814997,0.08771929824561403,0,13
4,1,14,0.13901415942907852,0.08928571428571427,0,13
11,20,10,0.13902372402986812,0.041152263374485604,0,13
1,2,12,0.13903403384597443,0.08658008658008658,0,13
12,12,13,0.13906748126746415,0.08032128514056225,0,13
8,14,11,0.13912476755879843,0.07874015748031496,0,13
6,22,11,0.1391353206657918,0.12396694214876033,17,16
12,19,13,0.13924839812894416,0.11904761904761904,17,16
6,19,17,0.13943880445339635,0.1606425702811245,17,16
1,23,16,0.13949072230436707,0.08695652173913043,0,13
6,29,12,0.13958307715976256,0.1702127659574468,17,16
9,10,13,0.13959051205106263,0.12552301255230125,17,16
2,24,17,0.1396314918575281,0.045454545454545456,0,13
4,8,15,0.13968289572099382,0.1327433628318584,17,16
6,20,22,0.1396863971099212,0.08928571428571427,0,13
2,24,18,0.13976332074953482,0.050761421319796954,0,13
2,1,18,0.13986263841060398,0.09433962264150943,0,13
3,3,16,0.1399596478290573,0.09523809523809525,0,13
2,26,12,0.1400207923544074,0.09389671361502347,0,13
2,10,11,0.1402019816268157,0.17467248908296942,17,16
10,22,9,0.14021674571705808,0.0881057268722467,0,13
6,22,17,0.1404199452949131,0.04424778761061947,0,13
1,3,15,0.14069425336703167,0.045454545454545456,0,13
2,17,10,0.14094653266973112,0.24875621890547264,17,16
6,1,13,0.14100804221121338,0.04184100418410042,0,13
11,16,13,0.1410895942813788,0.20161290322580644,17,16
1,12,12,0.14112317251677153,0.1388888888888889,17,16
8,10,9,0.14112952398163614,0.2358490566037736,17,16
6,28,18,0.14132472542342067,0.08032128514056225,0,13
1,22,15,0.14144235044537937,0.09433962264150943,0,13
11,11,9,0.14147031838699153,0.046296296296296294,0,13
6,27,21,0.14175274837014812,0.0847457627118644,0,13
9,1,16,0.14188049550596865,0.038910505836575876,0,13
6,3,16,0.14197426092573148,0.04098360655737705,0,13
9,21,13,0.14205207517913457,0.12295081967213115,17,16
12,20,15,0.1421704655916931,0.08438818565400844,0,13
7,21,9,0.14234848448058587,0.0881057268722467,0,13
8,21,11,0.1430089489717469,0.11764705882352941,17,16
11,28,17,0.14323458442188808,0.12448132780082986,17,16
5,3,23,0.14344347375928757,0.05649717514124294,0,13
2,17,13,0.14352948247526984,0.14563106796116504,17,16
4,7,14,0.14359736156697392,0.04184100418410042,0,13
7,12,18,0.14395889593805075,0.21739130434782608,17,16
9,14,12,0.14400778685354504,0.041152263374485604,0,13
2,12,10,0.14403881553803985,0.15,17,16
11,10,10,0.14404637385549632,0.04132231404958678,0,13
7,28,13,0.1441108497215677,0.2766798418972332,17,16
3,21,18,0.14434492933848708,0.09174311926605505,0,13
11,1,16,0.1443649976613479,0.2136752136752137,17,16
4,28,15,0.14437771049123327,0.08230452674897121,0,13
3,12,14,0.14441426591298018,0.09090909090909091,0,13
12,25,15,0.1444195841438639,0.0423728813559322,0,13
6,5,21,0.1445740332181844,0.13513513513513514,17,16
10,9,18,0.1446430248926098,0.0398406374501992,0,13
